match_id,tournament,team,player,is_goal,statsbomb_xg,minute,under_pressure,first_time,body_part_clean_Head,body_part_clean_Other,shot_type_clean_Set Piece,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,game_state_level,game_state_trailing,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,n_defenders_in_cone,n_teammates_in_cone,n_opponents_close,open_goal_angle_ratio,nearest_defender_to_shot_line,pressure_score,goalkeeper_anomaly,distance_to_goal_log,shot_angle_deg_log
3857274,WC2022,Ecuador,Angelo Smit Preciado Quiñónez,0,0.022953799,47,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4.0,4.0,1.0,0.2681485136432587,0.4781799771763412,0.8132755210551958,1.060465175352654,3.2158330595685576,2.8086052176012894
3857274,WC2022,Ecuador,Pervis Josué Estupiñán Tenorio,0,0.18923391,47,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4.0,2.0,4.0,0.8649640614896036,1.3905207039951195,1.2979229412105957,0.4467388623663311,2.301528359566663,3.8207781683818984
3857274,WC2022,Ecuador,Pervis Josué Estupiñán Tenorio,0,0.08083876,48,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,1.0,0.0,1.0,0.374302540654659,0.2589895320047305,0.4046255576726283,-1.2555475669088896,2.952169631665777,3.041110414305051
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,1,0.790909,48,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0,1.0,33.26735070803727,0.4081150004873149,-0.5309711968110524,1.6916293189409868,4.43750311848192
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.09564507,58,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1.0,0.0,0.0,0.5748555111762569,0.0495246136588855,0.1678151480738567,0.45160491981984485,2.9534916610514337,3.243328645200355
3857274,WC2022,Ecuador,Gonzalo Jordy Plata Jiménez,0,0.046335444,58,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.0,1.0,1.0,0.2864114429253822,0.6719808599951339,0.4643916960692074,0.10599042696398442,3.054421325787644,2.9367676683422688
3857274,WC2022,Ecuador,Michael Steveen Estrada Martínez,0,0.13418972,63,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,0.0,1.0,0.7384031576097042,0.5740463608199298,0.7643322829158342,0.049421839560253034,2.774688327135138,3.4203101734534465
3857274,WC2022,Netherlands,Teun Koopmeiners,0,0.04520454,65,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,1.0,1.0,0.5229866919996247,0.5221703910915059,0.8266938683832353,-1.0374109256770971,3.1993760430029083,3.0102662604912163
3857274,WC2022,Ecuador,Moisés Isaac Caicedo Corozo,0,0.03323832,72,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2.0,1.0,4.0,0.0,0.1057160077901702,1.3516538862412957,0.4814372509418128,3.0380511283397786,3.022591275900849
3857274,WC2022,Ecuador,Angelo Smit Preciado Quiñónez,0,0.007451811,80,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5.0,0.0,1.0,0.1790626731571463,0.1648958768073703,0.189088534282414,1.0060320958162485,3.4501176353168623,2.5796639194166477
3857274,WC2022,Ecuador,Angelo Smit Preciado Quiñónez,0,0.033830326,91,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1.0,0.0,1.0,0.4569031880393303,0.4542741849598934,0.6432936565314773,0.5945097291140229,3.099039395646998,3.1055906222716114
3857255,WC2022,Spain,Sergio Busquets i Burgos,0,0.03268242,6,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,4.0,1.0,1.0,0.0946889910440031,0.0844709327440861,0.3130564963124999,1.5171904394781492,3.2106487784031157,2.9699451648434456
3857255,WC2022,Japan,Junya Ito,0,0.04214545,7,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.0,0.0,2.0,0.7913617404092522,0.6396680840341696,0.7693189217348455,-1.6626875923477584,2.7583177941419006,2.663819619117956
3857255,WC2022,Spain,Álvaro Borja Morata Martín,0,0.06376064,8,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,3.0,0.8651458196799964,0.7406865915105623,1.5015809713057946,1.6160507006859302,2.4863061154592283,3.650184693716642
3857255,WC2022,Spain,Álvaro Borja Morata Martín,1,0.33106714,11,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0.0,0.0,2.0,1.0,2.1587033144922847,1.2816577205361963,1.7475389975531326,1.7914260136112305,4.351150847404493
3857255,WC2022,Spain,Álvaro Borja Morata Martín,0,0.10093839,22,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,0.0,1.0,1.0,0.7557189166423605,0.7363001886432876,-1.5139686188310755,3.0056954961508238,3.0027669550091485
3857255,WC2022,Japan,Daichi Kamada,0,0.03356069,35,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,1.0,0.0,2.0,0.0,0.1463464072994848,0.7127805203237203,-0.4788498808325965,3.0191724970690603,2.831838259070738
3857255,WC2022,Spain,Daniel Olmo Carvajal,0,0.10385344,41,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,0.0,3.0,0.7750633679478169,0.5980777033860285,1.350085329989903,-0.2201908325861428,2.936895409881101,3.2360299176042586
3857255,WC2022,Japan,Ritsu Doan,1,0.027777622,47,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.0,0.0,2.0,0.9048342274408474,1.276217165880823,0.7101083691595501,0.31159342416794544,3.261843718099878,2.7251071415417285
3857255,WC2022,Japan,Ao Tanaka,1,0.87261814,50,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,1.0,1.0,6.100000000000001,1.0468572015554862,4.0483230073620025,0.8395369553773534,4.976149926586546
3857255,WC2022,Japan,Takuma Asano,0,0.13121767,69,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2.0,1.0,4.936598018878991,0.5322912429549173,-1.600448769244478,3.0372542696832774,3.153977535121658
3857255,WC2022,Spain,Marco Asensio Willemsen,0,0.016301522,73,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1.0,0.0,4.0,0.0,0.1337248452633113,1.302401936952808,-0.0957994880214379,3.1541933271097298,2.708824440858914
3857255,WC2022,Spain,Daniel Olmo Carvajal,0,0.01649772,79,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.0,0.0,1.0,0.99451988518115,1.2915715317236482,0.2730541189916282,1.3462910510610122,3.5634243722187886,2.6455222966697094
3857255,WC2022,Japan,Ko Itakura,0,0.0504811,82,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4.0,1.0,33.26735070803727,1.659842168823805,1.3926875424599139,2.8350481034953217,3.366387828650984
