match_id,tournament,team,player,is_goal,statsbomb_xg,distance_to_goal,shot_angle_deg,minute,under_pressure,first_time,body_part_clean_Head,body_part_clean_Other,shot_type_clean_Set Piece,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,game_state_level,game_state_trailing,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley
3869685,WC2022,France,Randal Kolo Muani,0,0.27751395,17.07922714879101,25.313113298944184,122,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3869685,WC2022,Argentina,Lautaro Javier Martínez,0,0.10655013,9.338094023943004,45.94956685643581,122,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Joško Gvardiol,1,0.1243582,11.377170122662315,38.30326176535698,6,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3869684,WC2022,Morocco,Achraf Dari,1,0.4178385,4.512205669071396,82.93909975751524,8,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3869684,WC2022,Croatia,Mislav Oršić,0,0.02730659,26.1283371074395,13.81987437572438,9,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Josip Stanišić,0,0.040524755,25.632986560289844,17.717425995416207,13,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Mislav Oršić,0,0.11308218,15.147607071745684,29.507279102697307,17,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Andrej Kramarić,0,0.13429043,10.135580891098453,38.7467114131695,17,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Luka Modrić,0,0.07012748,21.06395024680793,19.37455901319453,23,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3869684,WC2022,Morocco,Sofiane Boufal,0,0.08611878,12.961867149450342,21.80010974655704,32,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
3869684,WC2022,Morocco,Youssef En-Nesyri,0,0.04761149,9.167878707749136,14.500847093555256,36,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3869684,WC2022,Morocco,Hakim Ziyech,0,0.014617449,32.351352367404985,12.855557231522097,39,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Mislav Oršić,1,0.013095795,23.06382448771236,11.822824401400364,41,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Marko Livaja,0,0.02019975,29.50423698386386,15.439348870432829,46,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Mislav Oršić,0,0.028195048,24.865236777477108,14.307213246296822,46,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3869684,WC2022,Croatia,Mislav Oršić,0,0.0065055056,35.154089378051026,12.032415398093844,54,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3869684,WC2022,Morocco,Youssef En-Nesyri,0,0.072652236,9.413288479590973,46.0038622826623,64,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3869684,WC2022,Croatia,Nikola Vlašić,0,0.03597725,29.26465444866896,15.482963279466595,70,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869684,WC2022,Morocco,Youssef En-Nesyri,0,0.16040824,9.441398201537734,26.20672148067408,74,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
3869684,WC2022,Croatia,Mateo Kovačić,0,0.23560598,14.51654228802438,21.727305937212385,86,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869684,WC2022,Morocco,Youssef En-Nesyri,0,0.057190012,9.74987179402888,42.639479606719696,89,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3869684,WC2022,Morocco,Hakim Ziyech,0,0.021768013,31.173225691288355,14.276202698533332,90,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3869684,WC2022,Morocco,Youssef En-Nesyri,0,0.1132524,7.24706837279738,54.50044878395946,95,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3857256,WC2022,Switzerland,Granit Xhaka,0,0.036565553,24.029981273400946,18.879547721742348,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3857256,WC2022,Switzerland,Breel-Donald Embolo,0,0.35328916,6.935416353759886,59.82106807091832,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3857256,WC2022,Switzerland,Granit Xhaka,0,0.06952749,16.311039206623228,27.39754202937301,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3857256,WC2022,Serbia,Nikola Milenković,0,0.08160872,8.430895563343196,48.56540354279044,4,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857256,WC2022,Serbia,Andrija Živković,0,0.030001678,25.00179993520467,16.255761595699934,10,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3857256,WC2022,Serbia,Dušan Vlahović,0,0.5168786,4.808326112068517,79.04981026314668,10,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3857256,WC2022,Switzerland,Remo Freuler,0,0.09611784,12.87050892544658,33.111925902111246,13,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3857256,WC2022,Switzerland,Xherdan Shaqiri,1,0.06969889,16.38932579455299,21.596985372362703,19,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857256,WC2022,Switzerland,Granit Xhaka,0,0.04476528,23.558013498595336,18.620354914993744,21,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3857256,WC2022,Serbia,Dušan Vlahović,0,0.08628477,11.371895180663603,36.28626517324796,22,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3857256,WC2022,Serbia,Aleksandar Mitrović,1,0.06371751,11.783462988442746,37.30394827798342,25,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857256,WC2022,Switzerland,Xherdan Shaqiri,0,0.3934682,15.360013020827816,24.10446232190929,29,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857256,WC2022,Serbia,Dušan Vlahović,1,0.15928414,16.05241414865689,24.55103355893072,34,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857256,WC2022,Switzerland,Ruben Vargas,0,0.0683221,20.354115063052973,20.888428491787128,37,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3857256,WC2022,Switzerland,Breel-Donald Embolo,1,0.72697556,6.4007812023221,60.86618769639807,43,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857256,WC2022,Serbia,Aleksandar Mitrović,0,0.056521177,19.35406933954717,22.209068795046576,47,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3857256,WC2022,Switzerland,Remo Freuler,1,0.15381548,12.856126943990557,34.44853562207788,47,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3857256,WC2022,Switzerland,Fabian Lukas Schär,0,0.07925899,13.294359706281456,24.837496657909234,56,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3857256,WC2022,Switzerland,Breel-Donald Embolo,0,0.6647709,3.962322551231796,90.55090397921848,56,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3857256,WC2022,Serbia,Dušan Tadić,0,0.061684445,15.088074761214562,25.46649742518791,60,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
3857256,WC2022,Serbia,Aleksandar Mitrović,0,0.03203667,19.80101007524616,16.35984212000774,70,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857256,WC2022,Serbia,Luka Jović,0,0.02594082,18.08535318980528,24.59641495998808,72,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857256,WC2022,Switzerland,Manuel Obafemi Akanji,0,0.030122569,24.200206610688262,16.135180052631828,81,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3857256,WC2022,Switzerland,Christian Fassnacht,0,0.31681746,18.420097719610503,19.98879810849193,88,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3857256,WC2022,Serbia,Luka Jović,0,0.03223471,15.00133327407934,29.85809993088229,91,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3857256,WC2022,Serbia,Nemanja Radonjić,0,0.042810295,18.225805880673697,19.891097462179506,99,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3869151,WC2022,Argentina,Alejandro Darío Gómez,0,0.011147299,29.51694428629088,11.525563848276084,16,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3869151,WC2022,Australia,Harry Souttar,0,0.06809473,9.033825324855464,44.644130169378144,28,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lionel Andrés Messi Cuccittini,1,0.06663833,18.13422179196008,22.000062228180603,34,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lionel Andrés Messi Cuccittini,0,0.04517154,20.255616505058544,22.28630150644137,49,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Julián Álvarez,1,0.28060678,14.080127840328718,22.850517656923813,56,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lionel Andrés Messi Cuccittini,0,0.032841697,25.41889061308537,17.34470481448293,65,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Nicolás Alejandro Tagliafico,0,0.05181273,22.588713996153032,15.212440838557692,74,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869151,WC2022,Australia,Craig Goodwin,0,0.013616442,27.892651361962702,12.891333751212397,76,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
3869151,WC2022,Australia,Aziz Eraltay Behich,0,0.07721693,11.601724009818543,32.37731616592871,80,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3869151,WC2022,Australia,Ajdin Hrustic,0,0.033247408,23.69155967850154,16.35284119835854,80,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3869151,WC2022,Argentina,Lautaro Javier Martínez,0,0.051439364,16.97586522095413,18.97758495879626,87,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lautaro Javier Martínez,0,0.24890411,14.811144452742338,26.00223569462036,88,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lautaro Javier Martínez,0,0.37209997,13.64001466274872,27.148313595549936,92,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lionel Andrés Messi Cuccittini,0,0.055600196,19.646882704388503,18.416364399469607,92,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Exequiel Alejandro Palacios,0,0.046685893,19.260581507316964,20.28475101518396,93,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lionel Andrés Messi Cuccittini,0,0.032042325,17.799999999999997,25.33012753008473,93,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lautaro Javier Martínez,0,0.076142184,14.88388390172404,24.48489787728701,93,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3869151,WC2022,Argentina,Lionel Andrés Messi Cuccittini,0,0.110446885,13.926952286842942,31.440503701011124,94,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3869151,WC2022,Australia,Garang Kuol,0,0.23394231,11.66061747936189,24.7078696256532,96,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857257,WC2022,Australia,Riley McGree,0,0.038979717,26.243475379606267,16.80732577470372,2,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Denmark,Jesper Lindstrøm,0,0.09599891,10.640488710580923,39.167885545375306,10,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Denmark,Mathias Jensen,0,0.019605601,17.860011198204774,10.910073931084971,10,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Denmark,Andreas Skov Olsen,0,0.10059545,18.670297265978384,20.20521740947849,13,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Australia,Riley McGree,0,0.010740947,26.65876966403364,12.152928734181495,21,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3857257,WC2022,Denmark,Andreas Skov Olsen,0,0.09373255,14.778700890132397,22.34496042034028,24,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Denmark,Christian Dannemann Eriksen,0,0.035615563,22.3555362270736,15.789789287754004,28,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3857257,WC2022,Australia,Mitchell Thomas Duke,0,0.037495814,17.808424972467385,24.93371871334424,31,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Australia,Mitchell Thomas Duke,0,0.010397313,28.90847626562148,11.957686095657444,40,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Australia,Aziz Eraltay Behich,0,0.049681988,20.66034849657672,21.08375458238065,46,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3857257,WC2022,Australia,Jackson Irvine,0,0.17342122,13.88524396616783,25.20112364547507,47,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
3857257,WC2022,Denmark,Andreas Skov Olsen,0,0.046983063,18.172781845386243,18.04846925611533,51,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Australia,Mathew Leckie,1,0.11353828,16.63550420035413,23.689523620807435,59,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857257,WC2022,Denmark,Andreas Skov Olsen,0,0.070518844,19.28989372702712,20.790198865459487,68,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3857257,WC2022,Denmark,Joachim Andersen,0,0.020115681,13.729530217745976,15.796131316110454,68,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3857257,WC2022,Denmark,Alexander Hartmann Bah,0,0.019515881,25.191466809219342,14.91735028582616,76,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
3857257,WC2022,Denmark,Kasper Dolberg,0,0.049264465,14.805404418657394,30.22837850783249,76,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
3857257,WC2022,Denmark,Jesper Lindstrøm,0,0.048889678,22.571885167172013,20.03939221570517,81,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857257,WC2022,Australia,Keanu Baccus,0,0.035468098,23.527430798963152,18.36009089404678,84,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3857257,WC2022,Denmark,Alexander Hartmann Bah,0,0.03670106,20.46851240320117,12.752632311229052,87,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857257,WC2022,Denmark,Kasper Dolberg,0,0.08217044,6.928924880528005,30.95585911248014,94,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3857257,WC2022,Denmark,Andreas Evald Cornelius,0,0.017447446,12.088010589009263,11.806968078163008,94,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3857258,WC2022,Brazil,Neymar da Silva Santos Junior,0,0.00018,39.30814165029937,0.2398035796365697,12,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Neymar da Silva Santos Junior,0,0.020173745,30.38420642373272,14.060017648932623,20,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Carlos Henrique Casimiro,0,0.0075366697,36.16807984950266,12.463717948559808,20,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Raphael Dias Belloli,0,0.119197816,17.341568556506072,22.44174437229625,34,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
3857258,WC2022,Serbia,Filip Mladenović,0,0.026318645,12.812884140582874,19.06254084258508,36,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Vinícius José Paixão de Oliveira Júnior,0,0.09814694,14.671059948074644,15.27166383095859,40,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
3857258,WC2022,Brazil,Raphael Dias Belloli,0,0.4224228,15.877657257920635,25.536775803318115,45,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Neymar da Silva Santos Junior,0,0.06281959,24.613207836444243,15.827032008889695,49,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Thiago Emiliano da Silva,0,0.06673048,9.078546139112808,39.72912240140272,50,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Richarlison de Andrade,0,0.0399856,11.494781424629178,16.1367912551432,50,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3857258,WC2022,Brazil,Danilo Luiz da Silva,0,0.016877638,27.97230773461496,14.119762390140307,53,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
3857258,WC2022,Brazil,Neymar da Silva Santos Junior,0,0.11246919,12.548306658669128,35.257010612007065,54,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3857258,WC2022,Brazil,Alex Sandro Lobo Silva,0,0.021819543,32.984845004941285,13.431028870681669,59,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Vinícius José Paixão de Oliveira Júnior,0,0.009459062,24.920072231034965,11.218661552236808,59,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Vinícius José Paixão de Oliveira Júnior,0,0.07986015,16.48059464946578,17.378909432558967,61,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Richarlison de Andrade,1,0.568145,5.787054518492114,68.32217914749559,61,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
3857258,WC2022,Brazil,Vinícius José Paixão de Oliveira Júnior,0,0.14253756,16.063934760823706,19.81186754925337,66,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3857258,WC2022,Serbia,Strahinja Pavlović,0,0.098937765,8.336066218546973,50.80632335558339,68,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3857258,WC2022,Serbia,Darko Lazović,0,0.018288644,26.7239592875008,15.62035791272923,69,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3857258,WC2022,Brazil,Richarlison de Andrade,1,0.07569885,12.906200060436076,34.42656385192518,72,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
3857258,WC2022,Brazil,Carlos Henrique Casimiro,0,0.010592449,34.83001579098121,12.691578077272217,76,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Carlos Henrique Casimiro,0,0.06218912,22.41985726984006,19.799501715483856,80,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Rodrygo Silva de Goes,0,0.03669105,24.712952069714376,15.916635453325087,81,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Frederico Rodrigues Santos,0,0.088970646,24.649746449000247,18.26015627325814,82,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3857258,WC2022,Serbia,Nikola Milenković,0,0.011090157,28.50701668010878,11.74286895089906,84,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
3857258,WC2022,Brazil,Rodrygo Silva de Goes,0,0.051727816,20.75114454674729,19.644631575774564,86,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3857258,WC2022,Brazil,Antony Matheus dos Santos,0,0.009657804,28.092169727523714,12.032443756343085,87,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3857258,WC2022,Serbia,Nemanja Radonjić,0,0.008691933,32.073197533142846,11.693597285882202,97,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3857288,WC2022,Australia,Fran Karačić,0,0.015131147,29.1247317584214,15.627562336705736,5,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3857288,WC2022,Tunisia,Mohamed Dräger,0,0.029703999,28.1113855937412,16.135803397408072,20,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3857288,WC2022,Australia,Mitchell Thomas Duke,1,0.04459479,12.420144926690677,29.805539103161987,22,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3857288,WC2022,Australia,Mitchell Thomas Duke,0,0.03948435,10.907795377618704,35.84699629113625,26,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3857288,WC2022,Australia,Jackson Irvine,0,0.07543106,9.98649087517733,28.57305000634712,33,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3857288,WC2022,Tunisia,Youssef Msakni,0,0.031703874,22.690967365892536,15.419805939425578,37,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3857288,WC2022,Tunisia,Mohamed Dräger,0,0.21984866,13.682105101189652,26.778840406955112,40,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3857288,WC2022,Australia,Mitchell Thomas Duke,0,0.040856346,15.11191582824626,29.632022902393093,43,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3857288,WC2022,Australia,Fran Karačić,0,0.035070673,20.173497465734588,15.550939602643613,43,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3857288,WC2022,Australia,Fran Karačić,0,0.0052714557,34.9954282728473,12.248634981343534,45,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3857288,WC2022,Tunisia,Youssef Msakni,0,0.23484555,10.547511554864494,37.08583549095236,47,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3857288,WC2022,Australia,Mitchell Thomas Duke,0,0.06400663,12.701574705523724,34.95734361643908,56,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3857288,WC2022,Tunisia,Ferjani Sassi,0,0.020219443,31.47586376892618,13.299086551090936,60,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3857288,WC2022,Tunisia,Youssef Msakni,0,0.058604978,19.961963831246667,20.8405030305349,65,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857288,WC2022,Tunisia,Youssef Msakni,0,0.026706748,19.14706243787804,15.191077298944634,71,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857288,WC2022,Tunisia,Youssef Msakni,0,0.048467197,24.498979570586208,18.47613070889852,71,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857288,WC2022,Australia,Aaron Mooy,0,0.039191317,24.742069436488134,18.12965689112312,73,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3857288,WC2022,Tunisia,Youssef Msakni,0,0.10262261,10.100000000000003,42.63958903934565,74,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3857288,WC2022,Tunisia,Montassar Omar Talbi,0,0.012159805,30.82482765564149,14.592357335278876,83,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3857288,WC2022,Tunisia,Taha Yassine Khenissi,0,0.012915949,26.07144031310889,14.593038599274347,85,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3857288,WC2022,Tunisia,Naïm Sliti,0,0.1403044,12.601587201618694,29.74488129694223,86,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857288,WC2022,Tunisia,Wahbi Khazri,0,0.09264534,13.797463535012508,24.86217912957876,87,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857288,WC2022,Tunisia,Wahbi Khazri,0,0.021421792,19.68171740473884,14.030072013888187,91,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
3857267,WC2022,Senegal,Idrissa Gana Gueye,0,0.21271749,14.286357128393504,29.1243855633724,2,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3857267,WC2022,Senegal,Boulaye Dia,0,0.16839646,16.00312469488381,19.622072032756407,7,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857267,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.021615954,33.11223338888514,13.771158311946568,9,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3857267,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.02803523,24.20950226667206,18.68483162194393,9,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3857267,WC2022,Senegal,Ismaïla Sarr,0,0.042373266,20.800961516237653,21.769159568336462,10,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
