match_id,tournament,team,player,is_goal,statsbomb_xg,distance_to_goal,shot_angle_deg,minute,under_pressure,first_time,body_part_clean_Head,body_part_clean_Other,shot_type_clean_Set Piece,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,game_state_level,game_state_trailing,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,n_defenders_in_cone,n_teammates_in_cone,n_opponents_close,goalkeeper_distance,open_goal_angle_ratio,nearest_defender_to_shot_line,pressure_score
3857271,WC2022,Iran,Mehdi Taremi,0,0.06202265,20.86072865457964,15.874241022660264,76,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0,0.0,1.0,12.94024729284569,1.0,33.26735070803727,0.4652802632579209
3857271,WC2022,England,Marcus Rashford,0,0.0776978,15.634896865665606,21.76248132145757,83,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.0,1.0,3.0,11.463420083029323,0.3287310417139913,0.0153502771436242,1.1427995983572892
3857271,WC2022,England,Jack Grealish,1,0.6262809,8.000624975587845,53.12437320590989,89,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,9.55091618641898,0.7389296364818058,0.3512225618091205,0.3361831500645192
3857271,WC2022,Iran,Sardar Azmoun,0,0.35130003,13.155227098001763,24.868530632594204,97,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,1.0,6.789698078707173,1.0,33.26735070803727,0.3382516777652017
3857296,WC2022,Croatia,Ivan Perišić,0,0.03397081,23.55525419094432,14.244958956433406,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,2.0,0.0,1.0,20.64097865896866,1.0,1.3602060814235446,0.4735886154969287
3857296,WC2022,Belgium,Yannick Ferreira Carrasco,0,0.05519996,19.10314110297048,18.625378017827916,9,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.0,1.0,3.0,16.92010638264429,2.220446049250313e-16,0.0931783935639398,1.7097774645009371
3857296,WC2022,Belgium,Yannick Ferreira Carrasco,0,0.020840297,11.208925015361643,12.347191172580516,10,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.0,0.0,2.0,6.324555320336762,0.0661283132906848,0.0588816500329485,0.5743789256487569
3857296,WC2022,Belgium,Dries Mertens,0,0.1934709,16.00781059358212,26.234998993306288,12,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,1.0,13.151805959639148,1.0,14.33050439089849,0.5438967911503149
3857296,WC2022,Belgium,Axel Witsel,0,0.025340356,27.77228834647948,16.127575825959813,24,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,4.0,1.0,1.0,26.91356535281047,0.1603582588724607,0.1847165035880216,0.4421632351935419
3857296,WC2022,Croatia,Marcelo Brozović,0,0.054300383,20.48414020651099,21.820987746144425,32,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.0,0.0,2.0,18.78084130170958,0.348279023801792,0.088849225871905,1.45383308353867
3857296,WC2022,Croatia,Marko Livaja,0,0.104244776,8.190848551890088,50.69109814692395,32,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1.0,0.0,2.0,7.088018058667737,1.0,0.8265321910313922,1.60163876813742
3857296,WC2022,Belgium,Dries Mertens,0,0.108029366,9.7082439194738,17.58512191234619,41,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,1.0,0.0,2.0,5.51543289325507,1.0,7.692203845452872,0.9742832707621836
3857296,WC2022,Croatia,Borna Sosa,0,0.024362085,28.887713651308573,13.783964268719144,44,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.0,1.0,1.0,26.97647122957337,0.9147267875002876,1.6785682863414657,0.3961783958923878
3857296,WC2022,Croatia,Ivan Perišić,0,0.08771692,11.672617529928752,37.418618519802166,48,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,0.0,2.0,10.85034561661517,1.0,4.934625832835933,0.9138793075717864
3857296,WC2022,Croatia,Josip Juranović,0,0.041306578,20.44162420161373,18.59477046376077,48,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,3.0,1.0,0.0,17.81937148162078,0.4048702447702711,0.1174075003203785,0.3407134979985787
3857296,WC2022,Belgium,Yannick Ferreira Carrasco,0,0.026916144,22.39866067424568,17.46344445895996,47,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5.0,1.0,0.0,20.582759776084444,0.2786270058603713,0.3727901467609137,0.1175606509083671
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.1189759,6.315853069855248,39.935071482956886,48,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,3.0,3.4409301068170484,0.678897630833954,1.910497317454277,1.9783696343467327
3857296,WC2022,Croatia,Mateo Kovačić,0,0.07960723,19.386851214160583,19.69365550398119,49,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,3.0,16.727522231340775,1.0,1.07340793871673,0.9723964454352152
3857296,WC2022,Croatia,Borna Sosa,0,0.024012579,25.732858372128035,17.391882342783877,49,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4.0,1.0,0.0,24.51652503924648,0.4637777644778631,0.1818686417311868,0.3726884546403379
3857296,WC2022,Belgium,Kevin De Bruyne,0,0.048855886,20.519746587129184,20.66788312800627,50,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,4.0,0.0,3.0,18.850994668717085,0.0695266600907489,0.0472715389481735,1.2806704348592848
3857296,WC2022,Croatia,Marcelo Brozović,0,0.10219261,19.53586445489424,22.99877628185035,53,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,0.0,2.0,18.30956034425732,0.7011717726589033,1.016079940861136,1.162621760456251
3857296,WC2022,Croatia,Luka Modrić,0,0.071706615,19.333132182861632,17.8482770510906,53,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.0,0.0,2.0,16.8834238233837,1.0,1.3965662544807345,1.3776067778642314
3857296,WC2022,Belgium,Yannick Ferreira Carrasco,0,0.09935363,8.095060222135476,49.30789998932022,59,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2.0,0.0,3.0,2.6476404589747538,0.2205705607696649,0.2816532474663341,1.273745491850112
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.19960539,10.606601717798211,37.63166466531087,59,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,2.0,5.437830449729004,0.5615078525594049,0.7099352083112875,0.7165483871609686
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.30245224,7.212489168102791,56.87409587707281,61,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.0,0.0,3.0,6.007495318350236,1.0,1.3601406908705944,1.240542777037355
3857296,WC2022,Croatia,Luka Modrić,0,0.07160131,13.337541002748592,33.314373638946826,67,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2.0,0.0,5.0,12.269066794177952,0.3253624537640441,0.272164111754327,1.5751062050435434
3857296,WC2022,Belgium,Kevin De Bruyne,0,0.0061408128,21.949259668608413,7.9204041043532465,68,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,1.0,18.002499826412993,1.0,33.26735070803727,0.7624231098650729
3857296,WC2022,Belgium,Jan Vertonghen,0,0.07045005,8.18596359630313,49.24999082943624,77,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5.0,2.0,3.0,7.353910524340104,0.0404068628066518,0.2088941613144083,2.025072351110256
3857296,WC2022,Belgium,Thomas Meunier,0,0.04308796,16.18208886392607,17.177373303562586,86,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.0,1.0,0.0,12.888754788574415,0.3701655611637874,0.1248293725850856,0.2902056938806696
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.4909717,5.889821729050887,62.563165010963786,86,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.0,0.0,2.0,3.61386219991853,1.0,1.9253553879341871,1.1435797156613772
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.5721495,3.7483329627982607,95.35582504285524,89,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,0.0,2.0,5.800862004909275,0.572392438721635,0.0960426951321954,0.9897852753701484
3857274,WC2022,Netherlands,Cody Mathès Gakpo,1,0.059259485,21.385976713725288,19.37373350709229,5,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.0,0.0,3.0,15.840454538932908,0.4029855212832122,0.4133549810856479,1.1396731185797182
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.062208217,16.401219466856727,22.34595582782953,10,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5.0,1.0,1.0,14.091131963046823,0.2918466289781776,0.4633801782457633,0.6545121760307478
3857274,WC2022,Ecuador,Moisés Isaac Caicedo Corozo,0,0.030668529,25.287348615463824,17.919232984967273,23,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.0,1.0,1.0,23.547823678633232,0.0122375877833054,0.1328727677659811,0.2219757364724608
3857274,WC2022,Ecuador,Michael Steveen Estrada Martínez,0,0.069653474,9.569221493935652,39.90610035192736,26,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2.0,0.0,2.0,6.576473218982963,0.6783341207595375,1.2237150124930312,0.7645221060489616
