match_id,tournament,team,player,is_goal,statsbomb_xg,minute,under_pressure,first_time,body_part_clean_Head,body_part_clean_Other,shot_type_clean_Set Piece,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,game_state_level,game_state_trailing,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,distance_to_goal_log,shot_angle_deg_log
3857298,WC2022,Ghana,Alidu Seidu,0,0.015372672,53,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3.480668328792635,2.731649998761237
3857298,WC2022,Ghana,Mohammed Kudus,0,0.030134441,54,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.386265953347672,2.7833827285807895
3857298,WC2022,Ghana,Iñaki Williams Arthuer,0,0.020453067,66,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.4277652144910244,2.7626305577016748
3857298,WC2022,Ghana,Thomas Teye Partey,0,0.021057075,68,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,3.4435759189961357,2.691566277497223
3857298,WC2022,Ghana,Mohammed Kudus,0,0.02159481,71,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,3.4247011565215653,2.7776518601123024
3857298,WC2022,Ghana,André Ayew Pelé,1,0.48524466,72,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1.6872399163635505,4.448315935048902
3857298,WC2022,Portugal,João Félix Sequeira,1,0.21504128,77,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.9311148727800598,2.9699959469547874
3857298,WC2022,Portugal,Rafael Alexandre Conceição Leão,1,0.15539157,79,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.7307919027271996,3.009825492558629
3857298,WC2022,Ghana,Osman Bukari,1,0.15547352,88,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,2.015313095803996,4.161689955406835
3857298,WC2022,Ghana,Mohamed Salisu,0,0.02431712,91,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.8404567652172896,3.1882712116345235
3857298,WC2022,Portugal,Rafael Alexandre Conceição Leão,0,0.026070174,95,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.3141928656880286,2.829657719342471
3857298,WC2022,Ghana,Osman Bukari,0,0.0063759447,97,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.4991755087257,2.1410490675920593
3857285,WC2022,Senegal,Boulaye Dia,0,0.034865376,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2.9608406874381545,2.9462933761324415
3857285,WC2022,Netherlands,Vincent Janssen,0,0.12169348,3,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.930693965163149,3.227764183171806
3857285,WC2022,Senegal,Ismaïla Sarr,0,0.059537582,8,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.1726435973470988,3.022580128878425
3857285,WC2022,Netherlands,Daley Blind,0,0.04866169,16,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.408014285020647,3.5477775586284483
3857285,WC2022,Netherlands,Vincent Janssen,0,0.03382374,18,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.1407817261125857,3.0511300642433246
3857285,WC2022,Senegal,Ismaïla Sarr,0,0.034923773,24,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.149232200781835,2.83424660887272
3857285,WC2022,Netherlands,Virgil van Dijk,0,0.045367446,26,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.466999710630124,3.718351139869034
3857285,WC2022,Senegal,Idrissa Gana Gueye,0,0.025139945,28,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.0849110492189973,3.045451421618365
3857285,WC2022,Senegal,Krépin Diatta,0,0.03131155,28,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.2955233755458715,2.6834669130485236
3857285,WC2022,Senegal,Youssouf Sabaly,0,0.0068181115,32,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.662916825587168,2.5015201659169053
3857285,WC2022,Netherlands,Steven Berghuis,0,0.030127633,39,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,3.2164782997856007,2.951155401922838
3857285,WC2022,Netherlands,Virgil van Dijk,0,0.06871433,52,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.292761691730602,3.8996254152490457
3857285,WC2022,Senegal,Youssouf Sabaly,0,0.011074076,53,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.4086237571916365,2.5979244736324256
3857285,WC2022,Senegal,Krépin Diatta,0,0.058196757,57,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2.5293324502268892,2.951159376439615
3857285,WC2022,Netherlands,Steven Berghuis,0,0.038496487,59,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3.2857117166881458,2.890909597777697
3857285,WC2022,Senegal,Boulaye Dia,0,0.04221427,64,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.0745439017563787,2.6810951448221387
3857285,WC2022,Senegal,Idrissa Gana Gueye,0,0.06520781,72,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2.8738352093165225,3.3295395040696136
3857285,WC2022,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,0,0.07416881,74,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2.931670513941855,3.167990500483792
3857285,WC2022,Senegal,Ismaïla Sarr,0,0.06430619,81,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.2742540433174443,3.9162697850557024
3857285,WC2022,Netherlands,Cody Mathès Gakpo,1,0.28603274,83,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.1707281316834055,4.012485529352328
3857285,WC2022,Senegal,Pape Gueye,0,0.008650101,85,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.4695917241693843,2.5958526717370467
3857285,WC2022,Senegal,Ismail Jakobs,0,0.014392905,91,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,3.4836760537875655,2.660423216067859
3857285,WC2022,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,0,0.16068545,92,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,2.2392510034740103,3.8643736393237074
3857285,WC2022,Netherlands,Memphis Depay,0,0.102816984,98,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.106435844995885,2.9903832570851034
3857285,WC2022,Netherlands,Davy Klaassen,1,0.34814927,98,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.5429460935283967,3.5752832408980226
3857282,WC2022,United States,Joshua Sargent,0,0.25332773,9,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1.9701440710533131,4.032153440760308
3857282,WC2022,Wales,Ethan Ampadu,0,0.013776194,13,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3.5129761940989828,2.7047996741780707
3857282,WC2022,United States,Sergino Dest,0,0.0066337776,28,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.5410112356435195,2.5558858843010497
3857282,WC2022,United States,Timothy Weah,1,0.20100605,35,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.602333998346778,3.585647951388092
3857282,WC2022,Wales,Ben Davies,0,0.14399761,44,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.9257124168848117,4.213744672810991
3857282,WC2022,Wales,Kieffer Roberto Francisco Moore,0,0.032130886,60,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3.3211010367319096,2.8899082830062075
3857282,WC2022,Wales,Ben Davies,0,0.18666926,63,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2.479305797296299,3.7098180308388393
3857282,WC2022,Wales,Kieffer Roberto Francisco Moore,0,0.19270518,64,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.7959071574247663,4.299269495980882
3857282,WC2022,United States,Haji Wright,0,0.027433796,74,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.77708856808092,3.3291473456395293
3857282,WC2022,United States,Brenden Aaronson,0,0.09428854,76,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.1579935904803222,3.5781032069894203
3857282,WC2022,Wales,Brennan Johnson,0,0.042556882,88,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.000250729445929,2.6429957939438617
3857282,WC2022,United States,Tyler Adams,0,0.019808901,91,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3.352347757934765,2.8507592171048484
3857297,WC2022,Saudi Arabia,Mohammed Al Burayk,0,0.012477021,7,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3.5029052067747526,2.605523348965797
3857297,WC2022,Saudi Arabia,Mohammed Kanoo,0,0.03839731,12,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.06833646025796,2.8333018130748937
3857297,WC2022,Poland,Krystian Bielik,0,0.075333446,25,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.233177753754006,3.955152481861413
3857297,WC2022,Saudi Arabia,Saleh Khalid Al Shehri,0,0.044610713,32,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.605643555802752,3.5286315264006327
3857297,WC2022,Poland,Piotr Zieliński,1,0.23496674,38,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2.3384181335697805,3.7636666746474754
3857297,WC2022,Poland,Robert Lewandowski,0,0.009729679,40,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3.0357051259163903,2.259211883319753
3857297,WC2022,Saudi Arabia,Mohammed Al Burayk,0,0.35719204,45,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,2.414423355179309,3.5455835121412655
3857297,WC2022,Saudi Arabia,Saud Abdullah Abdul Hamid,0,0.005913877,50,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.6495522407614325,2.4954041627446815
3857297,WC2022,Saudi Arabia,Mohammed Kanoo,0,0.03705331,50,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2.8223010044320893,3.3797464135923847
3857297,WC2022,Saudi Arabia,Salem Mohammed Al Dawsari,0,0.010959039,53,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.4008064216202203,2.585111929614771
3857297,WC2022,Saudi Arabia,Salem Mohammed Al Dawsari,0,0.16438472,54,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.036153095643315,4.055371119105622
3857297,WC2022,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,0,0.0391187,54,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,3.1780538303479458,3.0316597761027437
3857297,WC2022,Saudi Arabia,Firas Tariq Nasser Al Albirakan,0,0.11089649,59,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.732786643447321,2.8672994465348114
3857297,WC2022,Saudi Arabia,Mohammed Kanoo,0,0.07597345,60,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.8213977226917586,3.198724366837353
3857297,WC2022,Poland,Arkadiusz Milik,0,0.13519733,62,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2.310518298763435,3.8774287821748685
3857297,WC2022,Poland,Robert Lewandowski,0,0.25903136,65,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0262504384352567,4.026720476110733
3857297,WC2022,Saudi Arabia,Nawaf Shaker Al Abid,0,0.0660456,67,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.287866480283664,2.8940036932726674
3857297,WC2022,Saudi Arabia,Salem Mohammed Al Dawsari,0,0.03677261,68,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.246136415734846,2.940361063000552
3857297,WC2022,Poland,Robert Lewandowski,0,0.09536816,72,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.8073323215909265,3.2260179849880224
3857297,WC2022,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,0,0.10027991,77,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.924031403349064,3.2403584595464654
3857297,WC2022,Poland,Krzysztof Piątek,0,0.02819521,80,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.6157550124894735,3.579563435959751
3857297,WC2022,Poland,Robert Lewandowski,1,0.47824246,81,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2.6811222434187947,3.4723512047316656
3857297,WC2022,Saudi Arabia,Abdulrahman Al-Obood,0,0.041744728,86,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.2449961423173903,2.8421966895848083
3857297,WC2022,Poland,Robert Lewandowski,0,0.4181081,89,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.6352511151603166,3.369144275129462
3857297,WC2022,Saudi Arabia,Mohammed Kanoo,0,0.046656966,95,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.2846708519636567,2.8928818753154126
3857294,WC2022,Netherlands,Memphis Depay,0,0.04113277,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,2.686878250185713,2.667021210008455
3857294,WC2022,Qatar,Hassan Khalid Al Heidos,0,0.015712837,2,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.516984861455699,2.640126598071739
3857294,WC2022,Netherlands,Daley Blind,0,0.10723932,3,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.60138421087749,2.9783182891255464
3857294,WC2022,Netherlands,Daley Blind,0,0.042171385,3,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,2.592962296080249,2.812876041523637
3857294,WC2022,Netherlands,Cody Mathès Gakpo,0,0.023612352,6,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.393954623402053,2.758886464461745
3857294,WC2022,Netherlands,Frenkie de Jong,0,0.032602046,13,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.23276050436012,2.931831814657748
3857294,WC2022,Netherlands,Memphis Depay,0,0.14338174,13,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,2.79188633148494,3.249216868227455
3857294,WC2022,Netherlands,Davy Klaassen,0,0.08364612,18,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.232340562281254,3.859506297115534
3857294,WC2022,Qatar,Abdelkarim Hassan Al Haj Fadlalla,0,0.067132466,24,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.574123948091643,3.538889153038785
3857294,WC2022,Netherlands,Memphis Depay,0,0.0753362,25,1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.522097528679114,3.2173003139698673
3857294,WC2022,Netherlands,Cody Mathès Gakpo,1,0.14035599,25,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2.873632296152702,3.329917463333822
3857294,WC2022,Qatar,Ismaeel Mohammad Mohammad,0,0.03016361,28,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.2998799884381147,2.9131266330494774
3857294,WC2022,Netherlands,Memphis Depay,0,0.029451067,47,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3.371617893793538,2.7876571415758016
3857294,WC2022,Netherlands,Memphis Depay,0,0.2959347,48,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0575050958710235,3.790178379418461
3857294,WC2022,Netherlands,Frenkie de Jong,1,0.6883914,48,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.2292537290432457,4.777971423994849
3857294,WC2022,Qatar,Abdulaziz Hatem Mohammed Abdullah,0,0.024495702,76,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,3.384063065524393,2.7259886643756066
3857294,WC2022,Qatar,Pedro Miguel Correia,0,0.00621196,87,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.5518398036684102,2.59807594873156
3857294,WC2022,Netherlands,Steven Berghuis,0,0.010698183,91,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.2998446669229176,2.5707068559876856
3857266,WC2022,France,Ousmane Dembélé,0,0.04759094,5,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.1480201349969636,3.0573865830575566
3857266,WC2022,France,Adrien Rabiot,0,0.10936305,9,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.1409281156322297,3.823045895857205
3857266,WC2022,France,Raphaël Varane,0,0.0425816,12,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.421699600996276,3.561845498358236
3857266,WC2022,France,Olivier Giroud,0,0.11903284,14,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.216411560595425,3.9682966282425896
3857266,WC2022,France,Adrien Rabiot,0,0.04225832,20,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.557520362374557,3.5901376009209076
3857266,WC2022,France,Jules Koundé,0,0.02881258,29,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,3.024398640746186,2.671964563796624
3857266,WC2022,France,Antoine Griezmann,0,0.010852635,32,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.8901265979960815,1.3915439636766063
3857266,WC2022,France,Aurélien Djani Tchouaméni,0,0.054124165,32,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.059642829349909,3.146432361205185
3857266,WC2022,France,Ousmane Dembélé,0,0.046849832,32,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.724987728554601,3.3234404304539886
3857266,WC2022,France,Adrien Rabiot,0,0.02230111,33,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.2666824477831296,2.7340540110657146
3857266,WC2022,Denmark,Andreas Evald Cornelius,0,0.048269883,35,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.0544213257876436,2.734801516292303
3857266,WC2022,France,Olivier Giroud,0,0.045027424,36,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2.60490678779201,3.5232714199447575
3857266,WC2022,France,Kylian Mbappé Lottin,0,0.18605462,39,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.7412625310842778,3.4321309328871505
3857266,WC2022,Denmark,Christian Dannemann Eriksen,0,0.006951803,44,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.639803785333346,2.586660778724142
3857266,WC2022,France,Kylian Mbappé Lottin,0,0.011081066,47,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.4447345132967837,2.461405488307596
3857266,WC2022,France,Kylian Mbappé Lottin,0,0.03630777,55,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.982149926402248,3.08200472042555
3857266,WC2022,France,Antoine Griezmann,0,0.21733604,59,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,2.914594353514609,3.2876719903839784
3857266,WC2022,France,Kylian Mbappé Lottin,1,0.08505598,60,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2.614629112416199,3.332881663946026
3857266,WC2022,Denmark,Joachim Andersen,0,0.082872435,67,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.274254043317444,3.8522614801489046
3857266,WC2022,Denmark,Andreas Christensen,1,0.25384808,67,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.128231705849268,4.0308940063360446
3857266,WC2022,Denmark,Jesper Lindstrøm,0,0.18929456,72,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2.735268544753728,3.3579062908545483
3857266,WC2022,Denmark,Christian Dannemann Eriksen,0,0.0264413,73,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.338708850167809,2.859979816079966
3857266,WC2022,France,Aurélien Djani Tchouaméni,0,0.22405402,77,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.042091774344969,4.112529839197466
3857266,WC2022,France,Jules Koundé,0,0.106879756,78,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.3346947050678817,3.857516327089717
3857266,WC2022,France,Adrien Rabiot,0,0.080693014,79,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.426903085260882,3.520793564164002
3857266,WC2022,Denmark,Martin Braithwaite Christensen,0,0.23786028,80,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.5035171932141433,3.6115905479172583
3857266,WC2022,Denmark,Pierre-Emile Højbjerg,0,0.015153575,83,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.553466321747535,2.639885833845758
3857266,WC2022,France,Kylian Mbappé Lottin,1,0.38353118,85,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1.6358861190122758,4.471136890493512
3857266,WC2022,Denmark,Joachim Andersen,0,0.014218964,88,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.4006511011945606,2.7086664436259444
3857266,WC2022,France,Kylian Mbappé Lottin,0,0.033781487,90,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3.2654336634125367,2.7674097272311466
3857266,WC2022,Denmark,Joakim Mæhle,0,0.013632962,96,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,3.5141835947114686,2.7052969641652895
3857284,WC2022,Germany,Joshua Kimmich,0,0.022911863,13,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.3809228093595807,2.790171928147918
3857284,WC2022,Germany,Antonio Rüdiger,0,0.026021937,15,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.7235372520363104,3.142401649866165
3857284,WC2022,Germany,Joshua Kimmich,0,0.05193508,19,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,3.182355520792214,3.027340267543494
3857284,WC2022,Germany,İlkay Gündoğan,0,0.042519,25,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.170063217595316,2.9366084773754717
3857284,WC2022,Germany,İlkay Gündoğan,0,0.041637745,27,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.2866342726427145,2.920979479145189
3857284,WC2022,Germany,İlkay Gündoğan,0,0.12241382,28,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.7753516525450705,3.4081891792230614
3857284,WC2022,Germany,Serge Gnabry,0,0.028658802,37,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.3714958046772088,2.804670554393982
3857284,WC2022,Germany,Jamal Musiala,0,0.03933018,37,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.856785494845959,3.04323250194422
3857284,WC2022,Germany,İlkay Gündoğan,0,0.031919174,40,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.322107998263648,2.8913456342719797
3857284,WC2022,Germany,Joshua Kimmich,0,0.05113006,41,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.1824183676598308,3.0234082614373006
3857284,WC2022,Germany,Jamal Musiala,0,0.06614002,44,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.985923657205532,3.1869204554461388
3857284,WC2022,Germany,Joshua Kimmich,0,0.047906045,48,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.030440134288285,3.175610717966224
3857284,WC2022,Germany,Serge Gnabry,0,0.21508263,48,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.5334915154838096,3.093186989068124
3857284,WC2022,Japan,Daizen Maeda,0,0.07710243,50,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.4555781209499163,3.6229332794821043
3857284,WC2022,Germany,Serge Gnabry,0,0.013327111,46,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.1083720555196837,2.5630246565230674
3857284,WC2022,Japan,Daichi Kamada,0,0.06444196,49,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.9583464934105272,3.170150676702253
3857284,WC2022,Germany,Jamal Musiala,0,0.15860753,50,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.627490915554862,3.5703062001801666
3857284,WC2022,Japan,Takuma Asano,0,0.06737846,57,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.4673535006000455,3.173235353730029
3857284,WC2022,Germany,İlkay Gündoğan,0,0.10696415,59,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.8903717578961645,3.313496306171527
3857284,WC2022,Japan,Takuma Asano,0,0.06586899,60,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,3.0283033485746014,2.8542307727063596
3857284,WC2022,Japan,Takuma Asano,0,0.029970925,65,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,2.9862457633819206,2.9032465583168414
3857284,WC2022,Japan,Ko Itakura,0,0.034016185,66,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.6746592346633666,3.024249676995508
3857284,WC2022,Japan,Takuma Asano,0,0.0360808,67,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,2.6669690158463037,3.051936857437168
